city,company,jobtitle,jobkey,description,url,expired
Portland,Tillamook,Sales Development Analyst,9148f468f47998f0,Sales Development Analyst. Or their status as protected veterans or individuals with disabilities. Bachelor’s degree in Business| Marketing| Communications or...,http://www.indeed.com/viewjob?jk=9148f468f47998f0&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Hillsboro,Acumed,Contract Analyst,ab476efd33c76279,Contract Analyst Job Duties:. Provides ad hoc contract| pricing and/or financial analysis to support contract initiatives....,http://www.indeed.com/viewjob?jk=ab476efd33c76279&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Portland,The Standard,Business Continuity Analyst,46804a9baa4cd7e2,Bachelor’s Degree in a Technical Discipline or business-related field; The Standard is currently seeking a Business Continuity Analyst to join our team....,http://www.indeed.com/viewjob?jk=46804a9baa4cd7e2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Vancouver,VanderHouwen,Sr. Pricing Analyst,7c402cc19fc19505,Pricing Analyst Qualifications. Financial modeling and costing. Complex financial modeling and large data experience....,http://www.indeed.com/viewjob?jk=7c402cc19fc19505&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Portland,AppleOne,Data Analyst,afef078a8c3edf9c,This Data Analyst Position Features:. Apply for this great position as a data analyst today! Immediate need for data analyst seeking weekends off| great...,http://www.indeed.com/viewjob?jk=afef078a8c3edf9c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Portland,City of Portland  OR,Maintenance Operations Group Manager,921083fc7221ad2a,Senior Human Resources Analyst. Portland offers a splendid location and urban lifestyle that is unsurpassed for its livability and access to the outdoors....,http://www.indeed.com/viewjob?jk=921083fc7221ad2a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Vancouver,VanderHouwen,Sr. Contract Analyst,ed3e4bb801d1c6a2,8+ years of financial analysis experience. Cost Estimator with at least 5 years of FAR15 experience to prepare material cost estimates for technically complex...,http://www.indeed.com/viewjob?jk=ed3e4bb801d1c6a2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Beaverton,NIKE INC,Sr. Director  Supply Chain Innovation - North America,fa28a989eb86c6df,Strong understanding of financial concepts related to project evaluation| financial forecasting| return on investment| cash flow analysis| and cost accounting....,http://www.indeed.com/viewjob?jk=fa28a989eb86c6df&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhsj6auki9kn,false
Beaverton,The CSI Companies,Product Manager III (duplicate-posting in Oregon),938751ca90d3c29e,Knowledge of financial services industry and associated products. Requires general business skills| industry knowledge| financial management and planning skills...,http://www.indeed.com/viewjob?jk=938751ca90d3c29e&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,Experis,IT Customer Experience Analyst,6394a20063c300d9,IT Customer Experience Analyst. Provides basic and advanced technical support and consulting. Strong verbal| writing and messaging skills as well as financial...,http://www.indeed.com/viewjob?jk=6394a20063c300d9&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,The Standard,Consultant Systems Engineer,757e493a76b9c80b,Experience as technical leader on projects| with the ability to chart the technical course and energize team members to assist with project work....,http://www.indeed.com/viewjob?jk=757e493a76b9c80b&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Hillsboro,Umpqua Bank,Quality Assurance Automation Engineer,6b522223164c0b5a,QUALITY ASSURANCE ANALYST. Provide mentoring| coaching and training to less experienced QA engineers and analysts. Quality Assurance Analyst III....,http://www.indeed.com/viewjob?jk=6b522223164c0b5a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,The Standard,Sr. IT Compliance Analyst,7f37200a1889e7b8,2 or more years’ experience in a IT Audit or Compliance role or 5 years of related experience. Bachelor’s degree from a four-year college preferred and/or a...,http://www.indeed.com/viewjob?jk=7f37200a1889e7b8&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,US IT Solutions  Inc.,PeopleSoft Financials Developer,d984240bd624a1e7,PeopleSoft Financials Developer Qualifications 8+ years’ technical operations experience.Strong| quantitative and analytical problem solving skills.Accomplished...,http://www.indeed.com/viewjob?jk=d984240bd624a1e7&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,CDK Global,Sr. Software Product Manager,ed56d1c42ab9b1de,You must possess a unique blend of business and technical savvy; Ability to analyze business and financial trends relative to product features and market trends...,http://www.indeed.com/viewjob?jk=ed56d1c42ab9b1de&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,Mercari,Compliance Data & System Analyst,6888adf4d801d593,We are looking for an experienced Compliance Data Analyst to join our Compliance Systems and Information (CSI) team....,http://www.indeed.com/viewjob?jk=6888adf4d801d593&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Milwaukie,State of Oregon,Principal Executive Manager E - Director of Information Technology,49954bc40c2bf3ec,HR Analyst Annie Williams at 503-872-5152. Participates in agency projects as IS resource. The Oregon Liquor Control Commission (OLCC) is seeking a highly...,http://www.indeed.com/viewjob?jk=49954bc40c2bf3ec&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,Catapult Recruiting LLC,Product Solutions Developer,6a6a8462ff341a95,Financial and capital planning; Debt and derivatives-related financial transactions; Ability to understand &amp; relate to both the technical and business aspects...,http://www.indeed.com/viewjob?jk=6a6a8462ff341a95&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,Norlift of Oregon  Inc.,IT Network Administrator & Programmer,1fc426adc46e8734,Respectfully takes direction from Business Analyst and Controller. Provide technical support on company laptops| mobile devices| workstations and toughbooks....,http://www.indeed.com/viewjob?jk=1fc426adc46e8734&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
Portland,Leidos,Information Assurance Engineer Staff (Cyber Services-SOC),d0866ce2a5b5d884,This candidate should have excellent communication skills| both written and oral| and the ability to interact with others from the executive level down to...,http://www.indeed.com/viewjob?jk=d0866ce2a5b5d884&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvWqYxiXSZuw2vY7lYU85zob&indpubnum=2849821278263879&atk=1btbdhssgag92e3h,false
